name,state,FDR,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5
GENE-20832,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20833,NO,1,0,1,1,0,0,1,1,0,1,1
GENE-20834,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20835,NO,1,1,0,1,1,1,4,3,2,2,2
GENE-20836,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20837,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20838,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20839,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20840,NO,1,49,37,49,65,43,42,49,52,48,46
GENE-20841,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20842,NO,1,1124,925,1483,1113,1245,1048,1013,1192,1289,960
GENE-20843,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20844,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20845,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20846,NO,1,176,117,135,124,135,149,129,150,124,155
GENE-20847,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20848,NO,1,15,21,14,10,14,10,9,12,10,11
GENE-20849,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20850,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20851,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20852,NO,1,167,221,147,187,219,172,118,207,263,210
GENE-20853,NO,1,23,18,8,20,26,14,27,11,28,13
GENE-20854,NO,1,1774,2319,2484,2345,1978,2241,2084,1826,3199,2754
GENE-20855,NO,1,17,16,23,12,19,26,22,6,22,15
GENE-20856,YES,1,0,0,0,0,0,0,0,0,0,0
GENE-20857,YES,1,0,0,0,0,0,0,0,0,0,0
GENE-20858,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20859,NO,1,35,25,31,32,17,26,22,23,27,19
GENE-20860,NO,1,1,1,0,0,0,0,0,0,0,0
GENE-20861,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20862,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20863,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20864,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20866,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20867,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20868,NO,1,1,1,0,2,1,2,4,3,0,1
GENE-20869,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20870,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20871,NO,1,0,0,0,1,0,0,0,0,0,0
GENE-20872,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20873,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20874,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20875,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20876,NO,1,83,134,160,170,223,76,41,93,3,170
GENE-20877,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20878,NO,1,0,0,0,1,1,0,1,0,0,1
GENE-20879,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20880,NO,1,67,71,58,75,88,99,70,94,75,106
GENE-20881,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20882,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20883,NO,1,0,1,0,1,1,2,0,2,0,0
GENE-20884,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20885,NO,1,19,22,30,20,17,19,22,29,20,15
GENE-20886,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20887,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20888,NO,1,4,4,2,0,4,6,3,4,2,3
GENE-20889,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20890,NO,1,572,977,747,736,630,767,386,508,548,666
GENE-20891,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20892,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20893,NO,1,298,354,277,374,258,298,317,396,367,258
GENE-20894,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20895,NO,1,716,695,688,649,651,538,751,505,487,557
GENE-20896,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20897,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20898,NO,1,31,36,18,21,24,27,29,25,44,27
GENE-20899,NO,1,508,1447,376,896,1241,1293,971,1164,1138,896
GENE-20900,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20901,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20902,NO,1,0,0,0,0,0,0,0,0,0,1
GENE-20903,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20904,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20905,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20906,NO,1,3585,3299,3700,2503,2409,3477,4083,3201,2816,3205
GENE-20907,NO,1,35,33,27,42,58,37,40,44,35,44
GENE-20908,NO,1,16,11,12,9,13,8,12,8,9,19
GENE-20909,NO,1,884,499,654,571,1301,936,580,758,695,724
GENE-20910,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20911,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20912,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20913,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20914,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20915,NO,1,44,47,33,45,36,55,41,40,46,48
GENE-20916,NO,1,5,4,9,5,5,5,2,2,5,5
GENE-20917,NO,1,0,0,0,0,0,2,0,1,1,0
GENE-20918,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20919,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20920,NO,1,19,10,13,9,10,16,23,14,10,13
GENE-20921,NO,1,4710,4812,4517,4618,4278,4547,5168,4413,4386,4364
GENE-20922,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20923,NO,1,636,647,582,636,752,707,541,680,648,705
GENE-20924,NO,1,1,0,0,0,0,0,0,0,0,0
GENE-20925,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20926,NO,1,0,0,2,0,0,1,0,1,1,1
GENE-20927,YES,1,0,0,0,0,0,0,0,0,0,0
GENE-20928,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20929,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20930,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20931,NO,1,59,48,79,61,66,60,60,61,74,65
GENE-20932,NO,1,4,3,2,2,1,1,5,4,0,2
GENE-20933,NO,1,10,12,13,10,18,9,8,12,15,12
GENE-20934,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20935,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20936,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20937,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20938,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20939,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20940,NO,1,22,21,27,15,18,12,15,24,10,24
GENE-20941,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20942,NO,1,967,1091,663,1568,962,1598,1295,1062,2068,1258
GENE-20943,NO,1,19,23,18,17,17,19,17,12,21,22
GENE-20944,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20945,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20946,NO,1,21,12,14,14,15,24,17,16,20,23
GENE-20947,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20948,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20949,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20950,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20951,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20952,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20953,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20954,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20955,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20956,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20957,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20958,NO,1,9,8,9,5,14,8,7,7,11,4
GENE-20959,NO,1,53,40,61,48,75,111,82,53,62,40
GENE-20960,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20961,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20962,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20963,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20964,NO,1,1,1,0,0,0,0,3,0,3,0
GENE-20965,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20966,NO,1,9,2,1,2,2,1,2,3,7,6
GENE-20967,NO,1,495,770,678,661,806,797,728,654,585,900
GENE-20968,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20969,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20970,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20971,NO,1,1,1,0,0,1,2,2,0,2,1
GENE-20972,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20973,NO,1,3,4,7,8,4,5,8,8,11,5
GENE-20974,NO,1,3,5,1,3,3,4,1,0,0,0
GENE-20975,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20976,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20977,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20978,NO,1,37,26,29,29,41,39,26,27,43,37
GENE-20979,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20980,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20981,NO,1,3,11,7,10,14,8,14,10,10,6
GENE-20982,NO,1,313,283,342,378,244,253,313,274,313,232
GENE-20983,NO,1,53,121,61,63,74,43,56,71,18,59
GENE-20984,NO,1,5,3,3,2,5,5,1,3,4,3
GENE-20985,NO,1,383,441,374,388,371,394,356,401,368,319
GENE-20986,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20987,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20988,YES,1,0,0,0,0,0,0,0,0,0,0
GENE-20989,NO,1,221,195,243,174,203,182,191,197,331,284
GENE-20990,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20991,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20992,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20993,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20994,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20995,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20996,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20997,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-20998,NO,1,1,2,2,0,0,1,0,2,1,0
GENE-20999,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21000,NO,1,166,167,206,166,153,173,160,169,143,122
GENE-21001,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21002,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21003,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21004,YES,1,0,0,0,0,0,0,0,0,0,0
GENE-21005,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21006,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21007,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21008,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21009,NO,1,3,1,1,1,0,0,0,1,1,2
GENE-21010,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21011,NO,1,3,1,1,3,4,4,4,3,2,1
GENE-21012,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21013,NO,1,58,72,66,65,64,74,68,61,68,96
GENE-21014,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21015,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21016,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21017,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21018,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21019,NO,1,5,11,5,13,7,9,12,9,12,5
GENE-21020,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21021,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21022,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21023,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21024,YES,1,2,2,2,3,1,15,4,1,4,13
GENE-21025,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21026,NO,1,1224,1210,1186,1203,1095,1216,1079,1129,1140,1205
GENE-21027,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21028,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21029,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21030,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21031,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21032,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21033,YES,1,0,0,0,0,0,0,0,0,0,0
GENE-21034,NO,1,14,19,13,21,20,19,33,30,23,21
GENE-21035,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21036,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21037,NO,1,19,18,20,18,21,19,19,20,13,11
GENE-21038,NO,1,51,64,66,47,48,67,83,72,63,78
GENE-21039,NO,1,130,93,215,120,158,181,134,194,82,41
GENE-21040,NO,1,0,3,0,1,0,0,0,0,1,1
GENE-21041,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21042,NO,1,41,17,36,62,40,37,33,40,44,40
GENE-21043,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21044,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21045,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21046,NO,1,2041,2199,1585,2044,1571,1686,2143,2218,2480,1592
GENE-21047,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21048,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21049,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21050,NO,1,78,84,104,67,84,76,54,87,86,108
GENE-21051,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21052,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21053,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21055,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21056,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21057,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21058,NO,1,1118,976,1016,1126,1137,1016,874,1072,929,1067
GENE-21059,NO,1,133,140,121,117,111,128,113,95,93,134
GENE-21060,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21061,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21062,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21063,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21064,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21065,YES,1,0,0,0,0,0,0,0,0,0,0
GENE-21066,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21067,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21068,NO,1,98,116,80,107,69,101,93,137,70,65
GENE-21069,NO,1,560,497,430,493,531,591,428,452,484,502
GENE-21070,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21071,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21072,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21073,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21074,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21075,NO,1,10,12,15,23,19,12,16,20,16,20
GENE-21076,NO,1,68,86,72,34,65,82,61,119,45,62
GENE-21077,NO,1,4032,4574,4003,4074,3378,4577,3879,4312,4049,4001
GENE-21078,NO,1,13,86,40,33,89,13,35,65,48,39
GENE-21079,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21080,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21081,NO,1,16,33,34,12,34,27,29,33,19,27
GENE-21082,NO,1,74,76,102,78,50,93,82,67,40,68
GENE-21083,NO,1,32,35,19,17,29,30,20,15,21,20
GENE-21084,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21085,NO,1,2,4,7,3,5,4,10,5,4,4
GENE-21086,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21087,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21088,YES,1,0,0,0,0,0,0,0,0,0,0
GENE-21089,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21090,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21091,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21092,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21093,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21094,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21095,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21096,NO,1,2,2,4,1,2,2,2,1,3,2
GENE-21097,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21098,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21099,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21100,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21101,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21102,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21103,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21104,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21105,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21106,NO,1,5,55,187,54,3,11,0,2,0,10
GENE-21107,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21108,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21109,NO,1,0,1,0,0,1,1,0,0,0,1
GENE-21110,YES,1,0,0,0,0,0,0,0,0,0,0
GENE-21111,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21112,NO,1,0,0,0,0,0,0,1,1,1,0
GENE-21113,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21114,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21115,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21116,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21117,NO,1,122,127,121,150,134,120,132,95,130,120
GENE-21118,NO,1,140,151,116,132,106,139,159,135,115,139
GENE-21119,YES,1,0,0,0,0,0,0,0,0,0,0
GENE-21120,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21121,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21123,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21124,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21125,NO,1,27,30,25,18,26,23,29,38,27,33
GENE-21126,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21127,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21128,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21129,NO,1,19,19,20,25,30,26,30,18,28,32
GENE-21130,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21131,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21132,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21133,NO,1,66,71,88,69,70,69,64,80,76,60
GENE-21134,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21135,NO,1,1,5,2,3,1,0,2,2,0,0
GENE-21136,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21137,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21138,NO,1,1455,1364,1220,1539,1584,1474,1436,1403,1640,1526
GENE-21139,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21140,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21141,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21142,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21143,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21144,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21145,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21146,NO,1,0,0,0,0,0,0,0,0,1,0
GENE-21147,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21148,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21149,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21150,NO,1,1,2,2,2,3,4,4,0,1,0
GENE-21151,NO,1,34,33,16,26,31,28,21,19,20,27
GENE-21152,NO,1,0,3,2,2,0,0,0,0,0,1
GENE-21153,NO,1,0,1,0,1,0,1,0,1,1,0
GENE-21154,NO,1,9,14,16,13,20,11,16,14,23,10
GENE-21155,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21156,NO,1,0,1,0,0,0,0,0,2,0,0
GENE-21157,NO,1,1,0,0,0,2,0,1,0,0,0
GENE-21158,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21159,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21160,NO,1,256,276,164,242,102,118,144,200,155,163
GENE-21161,NO,1,1315,1349,1294,1895,1618,1268,1575,1519,1755,1623
GENE-21162,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21163,NO,1,45,31,37,14,40,30,23,41,43,16
GENE-21164,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21165,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21166,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21167,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21168,NO,1,128,115,132,95,100,109,99,115,108,131
GENE-21169,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21170,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21171,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21172,NO,1,0,1,0,0,3,0,1,1,3,2
GENE-21173,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21174,NO,1,184,240,159,162,265,246,222,177,202,286
GENE-21175,NO,1,195,106,135,108,214,136,180,219,87,142
GENE-21176,NO,1,5,8,6,2,5,4,7,4,3,6
GENE-21177,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21178,NO,1,214,255,304,141,279,270,241,132,251,183
GENE-21179,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21180,NO,1,228,550,341,529,202,786,617,674,224,325
GENE-21181,NO,1,412,341,348,595,725,391,346,475,413,381
GENE-21182,NO,1,75,76,108,73,84,60,68,66,88,74
GENE-21183,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21184,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21185,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21186,NO,1,316,302,402,371,359,378,376,288,335,548
GENE-21187,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21188,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21189,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21190,NO,1,23,27,27,23,12,22,24,27,27,26
GENE-21191,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21192,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21193,NO,1,12,13,10,14,13,6,6,9,9,10
GENE-21194,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21195,NO,1,293,312,302,322,301,357,261,335,284,266
GENE-21196,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21197,NO,1,417,535,436,452,507,433,500,519,454,484
GENE-21198,NO,1,214,220,204,303,242,230,327,206,231,374
GENE-21200,NO,1,15,15,8,23,18,12,14,16,13,15
GENE-21201,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21202,NO,1,5,2,3,6,3,3,2,4,3,6
GENE-21203,YES,1,0,0,0,0,0,0,0,0,0,0
GENE-21204,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21205,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21206,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21207,NO,1,4968,3337,5058,3308,6139,4924,2757,3219,3601,4841
GENE-21208,NO,1,41,45,48,38,42,33,43,42,29,47
GENE-21209,NO,1,0,0,0,1,0,0,0,0,1,0
GENE-21210,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21211,NO,1,102,107,78,88,105,102,98,77,96,107
GENE-21212,YES,1,0,0,0,0,0,0,0,0,0,0
GENE-21213,YES,1,0,0,0,0,0,0,0,0,0,0
GENE-21214,NO,1,57,57,69,75,52,60,81,78,50,60
GENE-21215,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21216,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21217,NO,1,0,0,0,1,0,0,0,0,0,0
GENE-21218,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21219,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21220,NO,1,2015,3450,1858,1999,3076,1194,1824,1267,1330,2425
GENE-21221,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21222,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21223,NO,1,308,307,269,277,296,330,249,303,229,251
GENE-21224,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21225,NO,1,0,0,0,0,0,0,0,0,1,0
GENE-21226,NO,1,1010,643,1005,894,763,800,757,958,657,1045
GENE-21227,NO,1,937,1166,1175,1135,1498,1466,1395,1348,1382,1230
GENE-21228,NO,1,3,2,0,0,0,2,0,1,0,1
GENE-21229,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21230,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21231,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21232,NO,1,123,187,94,153,145,115,179,169,160,138
GENE-21233,NO,1,298,197,248,185,198,298,188,151,248,205
GENE-21234,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21235,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21236,NO,1,164,198,197,188,186,184,175,192,165,196
GENE-21237,YES,1,0,0,0,0,0,0,0,0,0,0
GENE-21238,YES,1,0,0,0,0,0,0,0,0,0,0
GENE-21239,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21240,NO,1,8,2,8,7,2,14,11,7,5,10
GENE-21241,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21242,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21243,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21244,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21245,NO,1,884,827,1033,984,676,1259,1226,1037,1096,1055
GENE-21246,NO,1,83,73,60,56,55,51,83,44,51,74
GENE-21247,NO,1,2,2,1,0,2,0,1,0,0,0
GENE-21248,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21249,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21250,NO,1,2,1,1,1,3,2,4,2,3,0
GENE-21251,NO,1,77,231,124,130,196,184,193,66,189,149
GENE-21252,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21253,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21254,YES,1,0,0,0,0,0,0,0,0,0,0
GENE-21255,NO,1,77,85,88,67,64,65,55,66,90,114
GENE-21256,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21257,NO,1,6,4,7,6,4,4,6,2,2,6
GENE-21258,NO,1,910,1067,1043,1143,1156,1123,1094,997,890,875
GENE-21259,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21260,NO,1,31,39,19,36,29,57,31,30,29,48
GENE-21261,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21262,NO,1,52,54,51,51,60,71,61,39,54,58
GENE-21263,YES,1,0,0,0,0,0,0,0,0,0,0
GENE-21264,NO,1,0,0,0,0,0,0,0,0,0,0
GENE-21265,NO,1,1,0,2,0,2,0,1,1,0,2
GENE-21266,NO,1,2,0,4,0,2,3,1,4,6,3
